order_id,customer_name,email,order_date,product_name,category,quantity,price,city,payment_method,delivery_status,total_amount
,Fatima Chaudhry,fatima.chaudhry@gmial.com,19/02/2024,Bluetooth Speaker,Electronics,5.0,abc,islmabad,CARD,pendng,
,Kashif Malik,kashif.malik@gmailcom,03-16-2023,iPhone 14 Pro,Applinces,4.0,abc,Karachi,CARD,delievered,
1060.0, ALI ZAFAR ,.ali.zafar.@gmailcom,,Microwave,Appliances,4.0,80357,islmabad,Cash,pendng,321428.0
1061.0,Sara Malik,sara.malik@gmial.com,,Washing Machine,,,abc,Multan,cash ,pendng,
1062.0,Ahmed Malik,ahmed.malik@gmial.com,,MacBook Air,Appliances,2.0,abc,islmabad,CARD,Delivered,
1063.0,Ali Chaudhry,ali.chaudhry@yahoo.com,07-20-2024,Smart TV,Electronics,-1.0,133591,Lahore,CARD,Pending,-133591.0
1064.0,Ayesha Mirza,ayesha.mirza@gmail.com,2023-02-20,Bluetooth Speaker,,-1.0,73118,karacchi,Card,Pending,-73118.0
1065.0,Hassan Mirza,hassan.mirza@gmial.com,2023-10-14,iPh0ne 14 Pr0,Applinces,5.0,0,Multan,,delievered,0.0
1066.0, Ahmed Raza ,.ahmed.raza.@gmial.com,2024-01-18,Wshing Mchine,Accessories,,16466,Karachi,CARD,Cancelled,
1067.0,Kashif Raza,kashif.raza@gmail.com,2024-11-03,Airpods Pro,Electronics,,96086,karacchi,Cash,pendng,
1068.0,FATIMA KHAN,fatima.khan@hotmail.com,,Smart TV,,,0,Faisalabad,,Cancelled,
1069.0,Sara Zafar,sara.zafar@gmial.com,02-27-2024,MacBook Air,Accessories,4.0,0,Karachi,CARD,,0.0
,SARA MIRZA,sara.mirza@yahoo.com,2023-03-14,Smart TV,Appliances,,106717,Islamabad,Cash,delievered,
1071.0,Fatima Sheikh,fatima.sheikh@yahoo.com,,Micr0wve,Accessories,-1.0,0,lahor,cash ,Pending,0.0
,Hina Butt,hina.butt@hotmail.com,30/05/2024,Microwave,Appliances,3.0,0,Multan,cash ,Pending,0.0
,ALI SHEIKH,ali.sheikh@hotmail.com,02-07-2024,Washing Machine,Accessories,-1.0,105088,Sargodha,CARD,Pending,-105088.0
,ali zafar,ali.zafar@hotmail.com,05-20-2024,iPhone 14 Pro,Applinces,1.0,27143,Karachi,cash ,pendng,27143.0
1075.0, Ahmed Zafar ,.ahmed.zafar.@hotmail.com,,Bluet00th Speker,,2.0,abc,,Bank Transfer,Pending,
1076.0,Hassan Malik,hassan.malik@gmail.com,,Airpods Pro,Applinces,3.0,3772,lahor,,Delivered,11316.0
1077.0,ayesha malik,ayesha.malik@hotmail.com,11-01-2024,Washing Machine,Applinces,3.0,abc,Lahore,cash ,Delivered,
1078.0,Fatima Raza,fatima.raza@hotmail.com,08-27-2024,iPhone 14 Pro,,1.0,abc,Multan,,pendng,
1079.0, hassan khan ,.hassan.khan.@hotmail.com,02/02/2023,Bluet00th Speker,Applinces,3.0,0,Multan,,pendng,0.0
1080.0,Fatima Sheikh,fatima.sheikh@yahoo.com,01-03-2024,HP Laptop,,-1.0,39406,Faisalabad,cash ,Delivered,-39406.0
1081.0,Ali Qureshi,ali.qureshi,,Smart Watch,Applinces,1.0,abc,karacchi,cash ,Cancelled,
1082.0,Fatima Mirza,fatima.mirza@yahoo.com,12/08/2023,Smart Watch,Accessories,,99295,Lahore,Cash,delievered,
1083.0,Usman Qureshi,usman.qureshi@hotmail.com,12/08/2023,Airpods Pro,Electronics,4.0,abc,Multan,Card,delievered,
1084.0, Hassan Malik ,.hassan.malik.@gmial.com,11/07/2023,HP Laptop,Accessories,3.0,19282,Lahore,CARD,Delivered,57846.0
,BILAL KHAN,bilal.khan@gmial.com,02-28-2024,HP Lpt0p,Electronics,-1.0,abc,Sargodha,Card,pendng,
1086.0,Hassan Sheikh,hassan.sheikh@gmailcom,,Airpods Pro,Appliances,1.0,abc,Islamabad,cash ,Delivered,
1087.0,Fatima Qureshi,fatima.qureshi@gmail.com,,Airpods Pro,Appliances,-1.0,abc,Lahore,,pendng,
1088.0,ali mirza,ali.mirza@yahoo.com,2024-07-17,MacBook Air,,2.0,45804,Faisalabad,CARD,Delivered,91608.0
,Kashif Mirza,kashif.mirza@gmial.com,2023-04-19,Microwave,Applinces,-1.0,0,Karachi,,pendng,0.0
1090.0,Kashif Mirza,kashif.mirza@gmail.com,2024-06-13,iPhone 14 Pro,Accessories,-1.0,0,,Card,Delivered,0.0
,Bilal Zafar,bilal.zafar@gmial.com,06-26-2023,Airpods Pro,Accessories,,0,Islamabad,Card,,
1092.0,sara khan,sara.khan@gmial.com,23/08/2023,McB00k Air,Electronics,-1.0,abc,Sargodha,,Pending,
,hina malik,hina.malik@gmial.com,2023-07-20,MacBook Air,,1.0,0,Sargodha,Cash,Cancelled,0.0
, Sara Butt ,.sara.butt.@gmailcom,2023-05-11,HP Laptop,Appliances,1.0,132947,lahor,Bank Transfer,Delivered,132947.0
1095.0,hassan qureshi,hassan.qureshi@hotmail.com,01/09/2024,Washing Machine,Accessories,,0,islmabad,Card,Pending,
1096.0, Ali Raza ,.ali.raza.@gmail.com,2024-01-23,MacBook Air,Applinces,2.0,abc,Sargodha,,pendng,
1097.0,AHMED ZAFAR,ahmed.zafar@yahoo.com,,iPhone 14 Pro,Accessories,,abc,lahor,cash ,Delivered,
1098.0, Fatima Qureshi ,.fatima.qureshi.@gmial.com,01-06-2024,iPhone 14 Pro,Accessories,-1.0,abc,lahor,cash ,Pending,
,Hassan Zafar,hassan.zafar@gmial.com,01-09-2023,Smart Watch,eletronics,2.0,abc,Islamabad,cash ,Delivered,
1100.0,hassan raza,hassan.raza@hotmail.com,07-22-2024,Smart TV,Electronics,,0,karacchi,CARD,,
, Ahmed Zafar ,.ahmed.zafar.@yahoo.com,2024-12-29,Smart Watch,eletronics,3.0,0,Faisalabad,Card,Pending,0.0
, Hassan Mirza ,.hassan.mirza.@hotmail.com,09/01/2024,HP Laptop,Appliances,,64146,Karachi,,Cancelled,
,Hina Mirza,hina.mirza@hotmail.com,,Smart Watch,eletronics,-1.0,0,Multan,,,0.0
1104.0,Fatima Sheikh,fatima.sheikh@gmial.com,,Bluetooth Speaker,Applinces,-1.0,abc,Sargodha,Bank Transfer,Pending,
1105.0,SARA SHEIKH,sara.sheikh@gmail.com,09-25-2024,Micr0wve,Accessories,-1.0,abc,Faisalabad,CARD,delievered,
1106.0, hassan mirza ,.hassan.mirza.@gmailcom,10/10/2023,HP Laptop,,5.0,70650,lahor,Cash,Cancelled,353250.0
1107.0, Hassan Saeed ,.hassan.saeed.@yahoo.com,04-30-2023,Airpods Pro,Appliances,-1.0,abc,Sargodha,,delievered,
1108.0,ahmed khan,ahmed.khan@gmailcom,31/12/2023,MacBook Air,Electronics,,abc,Karachi,CARD,Cancelled,
1109.0, sara butt ,.sara.butt.@yahoo.com,,Smart TV,,4.0,abc,Sargodha,,Pending,
,Ali Saeed,ali.saeed@yahoo.com,,Wshing Mchine,eletronics,,abc,Sargodha,Card,delievered,
1111.0,Ahmed Chaudhry,ahmed.chaudhry@gmail.com,10-06-2024,MacBook Air,Applinces,1.0,abc,islmabad,,Delivered,
1112.0,Ali Raza,ali.raza@yahoo.com,07-10-2023,Washing Machine,Appliances,-1.0,0,Multan,Card,pendng,0.0
,Ahmed Butt,ahmed.butt@gmail.com,2023-06-18,HP Lpt0p,eletronics,-1.0,0,Islamabad,CARD,delievered,0.0
1114.0,Ali Zafar,ali.zafar@gmailcom,19/12/2023,Airpods Pro,Accessories,2.0,39891,Islamabad,,,79782.0
1115.0,fatima zafar,fatima.zafar@gmail.com,30/04/2024,Airpods Pro,Appliances,-1.0,0,Faisalabad,Cash,delievered,0.0
1116.0,Ahmed Khan,ahmed.khan@gmial.com,,Samsung Galaxy S22,Appliances,-1.0,11112,Lahore,cash ,Delivered,-11112.0
1117.0,bilal malik,bilal.malik@gmial.com,25/07/2024,Samsung Galaxy S22,eletronics,,0,Multan,cash ,delievered,
1118.0, Ayesha Mirza ,.ayesha.mirza.@yahoo.com,10/08/2023,MacBook Air,,5.0,0,Multan,Bank Transfer,Pending,0.0
1119.0,hina zafar,hina.zafar@yahoo.com,,iPhone 14 Pro,Applinces,3.0,0,Lahore,cash ,Pending,0.0
,usman butt,usman.butt@hotmail.com,05-18-2024,Samsung Galaxy S22,Electronics,,83642,islmabad,Bank Transfer,Delivered,
, hina sheikh ,.hina.sheikh.@gmailcom,2024-11-07,Microwave,,4.0,0,Faisalabad,cash ,Delivered,0.0
1122.0,HASSAN MIRZA,hassan.mirza@yahoo.com,2024-11-06,Airp0ds Pr0,,3.0,0,Faisalabad,Bank Transfer,delievered,0.0
1123.0, Ali Zafar ,.ali.zafar.@gmailcom,08-05-2023,Washing Machine,Accessories,2.0,126084,Islamabad,Cash,Cancelled,252168.0
1124.0, Bilal Raza ,.bilal.raza.@gmailcom,2024-11-08,MacBook Air,Appliances,5.0,0,lahor,cash ,pendng,0.0
,usman qureshi,usman.qureshi@gmail.com,,HP Lpt0p,Applinces,2.0,0,lahor,,Delivered,0.0
1126.0,Ayesha Zafar,ayesha.zafar@gmailcom,03-06-2024,HP Laptop,Appliances,,81941,Karachi,CARD,Delivered,
,BILAL SHEIKH,bilal.sheikh@gmial.com,06/07/2023,Smsung Glxy S22,Appliances,,abc,Lahore,Bank Transfer,delievered,
1128.0,Hassan Chaudhry,hassan.chaudhry@hotmail.com,2024-12-29,iPh0ne 14 Pr0,Applinces,-1.0,abc,islmabad,,delievered,
1129.0,Bilal Chaudhry,bilal.chaudhry@hotmail.com,,HP Laptop,Accessories,,abc,Faisalabad,Cash,Delivered,
1130.0, FATIMA SHEIKH ,.fatima.sheikh.@gmial.com,,Smart Watch,eletronics,4.0,0,,,Cancelled,0.0
1131.0,KASHIF QURESHI,kashif.qureshi@gmial.com,09/01/2023,Airpods Pro,Appliances,5.0,abc,Sargodha,cash ,Cancelled,
1132.0,Ahmed Sheikh,ahmed.sheikh@gmial.com,08-06-2024,Smart Watch,Accessories,,114934,Multan,Bank Transfer,Cancelled,
1133.0,Fatima Chaudhry,fatima.chaudhry@hotmail.com,10/02/2024,Smart Watch,,-1.0,abc,Sargodha,CARD,Cancelled,
1134.0,Hassan Khan,hassan.khan@gmial.com,2023-08-18,Smart Watch,eletronics,,0,Sargodha,CARD,,
, Hina Zafar ,.hina.zafar.@yahoo.com,,McB00k Air,Appliances,-1.0,abc,Faisalabad,Bank Transfer,pendng,
1136.0,Fatima Chaudhry,fatima.chaudhry@hotmail.com,22/08/2024,McB00k Air,Electronics,-1.0,0,lahor,Bank Transfer,delievered,0.0
1137.0, SARA ZAFAR ,.sara.zafar.@hotmail.com,28/04/2023,Washing Machine,eletronics,,103657,Faisalabad,CARD,Cancelled,
,Usman Khan,usman.khan@gmail.com,16/09/2024,Samsung Galaxy S22,Accessories,-1.0,abc,Faisalabad,cash ,delievered,
1139.0,ahmed malik,ahmed.malik@yahoo.com,07/07/2023,Bluetooth Speaker,,2.0,66184,Multan,cash ,Cancelled,132368.0
1140.0,HASSAN QURESHI,hassan.qureshi@gmailcom,,Microwave,Electronics,,0,Islamabad,CARD,Cancelled,
1141.0, kashif khan ,.kashif.khan.@gmailcom,2023-10-20,Washing Machine,Electronics,3.0,84502,Islamabad,Card,pendng,253506.0
1142.0,ali raza,ali.raza@gmailcom,,Airpods Pro,Appliances,2.0,0,Islamabad,CARD,Pending,0.0
1143.0,SARA KHAN,sara.khan@yahoo.com,11/01/2023,iPhone 14 Pro,Accessories,-1.0,116598,Karachi,,delievered,-116598.0
1144.0,Ayesha Khan,ayesha.khan@gmailcom,12-22-2023,HP Laptop,Electronics,-1.0,98044,Lahore,Cash,Pending,-98044.0
1145.0,Kashif Saeed,kashif.saeed@yahoo.com,08-10-2023,McB00k Air,Applinces,-1.0,0,Lahore,Cash,delievered,0.0
, Sara Raza ,.sara.raza.@gmail.com,,Bluetooth Speaker,Accessories,-1.0,abc,karacchi,Bank Transfer,Cancelled,
1147.0,Ahmed Zafar,ahmed.zafar@yahoo.com,,Airpods Pro,Appliances,-1.0,0,karacchi,,Pending,0.0
1148.0, HINA MALIK ,.hina.malik.@gmial.com,,Bluetooth Speaker,Accessories,,39648,karacchi,Card,,
1149.0, Usman Zafar ,.usman.zafar.@yahoo.com,2023-03-28,iPh0ne 14 Pr0,eletronics,5.0,0,Faisalabad,,pendng,0.0
1150.0,Kashif Khan,kashif.khan@gmail.com,,Smart TV,,,abc,Karachi,CARD,pendng,
,HASSAN SHEIKH,hassan.sheikh@gmail.com,26/06/2023,MacBook Air,eletronics,3.0,0,karacchi,Card,Pending,0.0
1152.0, AYESHA CHAUDHRY ,.ayesha.chaudhry.@hotmail.com,,HP Laptop,,,142447,Sargodha,Bank Transfer,Cancelled,
1153.0,usman khan,usman.khan@gmial.com,2023-12-05,Smart TV,Appliances,-1.0,0,Faisalabad,Cash,pendng,0.0
1154.0,Fatima Mirza,fatima.mirza@yahoo.com,11/10/2024,MacBook Air,Applinces,-1.0,abc,Islamabad,cash ,delievered,
1155.0, AYESHA RAZA ,.ayesha.raza.@gmailcom,02-13-2024,Micr0wve,Applinces,2.0,0,Islamabad,Card,pendng,0.0
1156.0,ahmed malik,ahmed.malik@gmailcom,06-05-2023,Airpods Pro,,-1.0,abc,Sargodha,cash ,,
, sara qureshi ,.sara.qureshi.,2024-01-22,Airpods Pro,Applinces,5.0,abc,Karachi,Card,Pending,
,Ahmed Butt,ahmed.butt,10/08/2024,McB00k Air,,1.0,40803,Islamabad,Cash,Cancelled,40803.0
,Hassan Saeed,hassan.saeed@hotmail.com,,Microwave,eletronics,3.0,0,Karachi,CARD,Cancelled,0.0
1160.0,HINA SAEED,hina.saeed@yahoo.com,2024-11-20,iPhone 14 Pro,Appliances,,abc,islmabad,cash ,Pending,
1161.0,Hina Sheikh,hina.sheikh@gmailcom,02-13-2024,Samsung Galaxy S22,,2.0,0,Islamabad,Cash,pendng,0.0
1162.0, BILAL RAZA ,.bilal.raza.,06-17-2023,Microwave,Electronics,,0,,,Delivered,
1163.0,Usman Zafar,usman.zafar@gmailcom,08-31-2024,Smart Watch,Electronics,,53209,islmabad,Cash,Delivered,
1164.0,Bilal Qureshi,bilal.qureshi@yahoo.com,2023-03-05,Airpods Pro,,,89253,islmabad,cash ,Pending,
1165.0,Ali Sheikh,ali.sheikh@yahoo.com,26/06/2024,Microwave,Accessories,,abc,,Card,,
,KASHIF KHAN,kashif.khan@yahoo.com,22/03/2024,HP Laptop,Applinces,,0,Sargodha,Card,delievered,
1167.0,AHMED SAEED,ahmed.saeed@gmial.com,17/02/2024,Bluetooth Speaker,Appliances,,80876,Lahore,Cash,Pending,
1168.0,HINA RAZA,hina.raza@gmail.com,04/06/2024,Airpods Pro,eletronics,,0,karacchi,Bank Transfer,,
,Ali Qureshi,ali.qureshi@gmailcom,,Airpods Pro,Appliances,,0,Karachi,,Cancelled,
1170.0,ahmed zafar,ahmed.zafar@gmail.com,2024-05-30,Airpods Pro,eletronics,,0,Multan,Bank Transfer,,
1171.0,Sara Khan,sara.khan@yahoo.com,01-21-2024,Bluetooth Speaker,Appliances,-1.0,25694,Faisalabad,cash ,Pending,-25694.0
1172.0,Kashif Saeed,kashif.saeed@yahoo.com,08-17-2023,Bluetooth Speaker,Electronics,,79082,,CARD,Delivered,
1173.0,hassan mirza,hassan.mirza@hotmail.com,,Wshing Mchine,Electronics,,abc,karacchi,Bank Transfer,pendng,
1174.0,KASHIF ZAFAR,kashif.zafar@yahoo.com,05-31-2024,Samsung Galaxy S22,Appliances,-1.0,0,Faisalabad,Card,delievered,0.0
, Kashif Saeed ,.kashif.saeed.@gmailcom,2024-08-21,Smart TV,Electronics,5.0,abc,Lahore,Bank Transfer,Pending,
1176.0, ali raza ,.ali.raza.@gmailcom,2024-09-08,iPhone 14 Pro,Appliances,,abc,islmabad,Cash,Pending,
1177.0, Hina Saeed ,.hina.saeed.@gmail.com,09/11/2023,Smart Watch,eletronics,,0,Faisalabad,cash ,Pending,
1178.0,Sara Mirza,sara.mirza,02-17-2023,Bluetooth Speaker,eletronics,,0,Sargodha,Cash,Cancelled,
1179.0,Hassan Malik,hassan.malik@yahoo.com,07-08-2024,Bluetooth Speaker,Electronics,-1.0,0,Karachi,CARD,delievered,0.0
1180.0, bilal khan ,.bilal.khan.@hotmail.com,2023-05-06,HP Laptop,Accessories,-1.0,0,,Cash,delievered,0.0
1181.0,Hassan Sheikh,hassan.sheikh@gmailcom,19/01/2024,Smart TV,eletronics,2.0,abc,Faisalabad,CARD,pendng,
1182.0, USMAN RAZA ,.usman.raza.@yahoo.com,01-09-2023,HP Laptop,,-1.0,abc,karacchi,Bank Transfer,delievered,
1183.0,hassan saeed,hassan.saeed@yahoo.com,01/12/2023,Samsung Galaxy S22,Appliances,5.0,82930,karacchi,Cash,Pending,414650.0
1184.0,AYESHA SHEIKH,ayesha.sheikh@gmial.com,,MacBook Air,Electronics,,124810,Islamabad,,delievered,
1185.0,Sara Qureshi,sara.qureshi@gmial.com,09-24-2024,Microwave,,,86124,Islamabad,CARD,,
1186.0, sara sheikh ,.sara.sheikh.@gmail.com,,Airpods Pro,eletronics,1.0,89077,islmabad,,Delivered,89077.0
1187.0,HASSAN ZAFAR,hassan.zafar@gmailcom,10/01/2024,Airpods Pro,Accessories,,78541,karacchi,Cash,Cancelled,
, Hassan Zafar ,.hassan.zafar.@gmial.com,08/12/2023,Washing Machine,Electronics,2.0,0,Sargodha,cash ,Delivered,0.0
1189.0,Fatima Butt,fatima.butt@gmial.com,2024-03-13,Microwave,Applinces,,abc,Islamabad,cash ,pendng,
1190.0, fatima khan ,.fatima.khan.@gmail.com,,Smart TV,,-1.0,abc,islmabad,Cash,Delivered,
, kashif malik ,.kashif.malik.@hotmail.com,2024-05-23,Washing Machine,eletronics,,0,Karachi,Bank Transfer,Pending,
1192.0,Bilal Raza,bilal.raza@gmailcom,03-16-2024,Airp0ds Pr0,Applinces,,0,Lahore,Cash,Delivered,
, KASHIF SAEED ,.kashif.saeed.@yahoo.com,12-01-2024,McB00k Air,Electronics,,0,islmabad,Bank Transfer,Cancelled,
1194.0,hassan qureshi,hassan.qureshi@hotmail.com,,Smart Watch,Appliances,-1.0,abc,,Bank Transfer,pendng,
1195.0, Hina Malik ,.hina.malik.@yahoo.com,,Microwave,,1.0,0,islmabad,Card,,0.0
,Usman Malik,usman.malik@gmial.com,09-26-2023,Samsung Galaxy S22,Appliances,-1.0,0,lahor,CARD,Delivered,0.0
1197.0, Sara Butt ,.sara.butt.@gmial.com,2024-03-20,Samsung Galaxy S22,Applinces,,abc,Faisalabad,CARD,Delivered,
1198.0, Kashif Zafar ,.kashif.zafar.@gmail.com,2024-08-13,Airpods Pro,Applinces,-1.0,55454,Faisalabad,Cash,,-55454.0
, Ayesha Saeed ,.ayesha.saeed.@gmailcom,01-13-2023,HP Lpt0p,eletronics,,32860,,Card,pendng,
